Last Rental Date,Bed,Last Rental Price,Dollar_Volume,Volume,VWAP_3M,VWAP_2Y,Volume_eq,VWAP_3M_eq,VWAP_2Y_eq,Rolling_Median_3M_bed,Rolling_Median_2Y_bed,Volume_all,VWAP_3M_all,VWAP_2Y_all,Volume_all_eq,VWAP_3M_all_eq,VWAP_2Y_all_eq,Percentage_Diff,Percentage_Diff_eq,Percentage_Diff_all,Percentage_Diff_all_eq,RollMed_VWAP_3M_all_eq_30D,RollMed_VWAP_2Y_all_eq_730D
2023-01-13,0.0,75716.0,75716.0,75716.0,41627.789046653146,183183.4384715493,1.0,35214.28571428572,77360.2258064516,34000.0,55692.0,75716.0,41627.789046653146,183183.4384715493,1.0,35214.28571428572,77360.2258064516,-77.27535338675365,-54.48011514031936,-77.27535338675365,-54.48011514031936,35214.28571428572,89652.79166666667
2023-01-28,0.0,46000.0,46000.0,46000.0,49638.015045807784,179894.27541439913,1.0,40277.0,77308.84375,38000.0,57846.0,46000.0,49638.015045807784,179894.27541439913,1.0,40277.0,77308.84375,-72.40711805227647,-47.901173984380016,-72.40711805227647,-47.901173984380016,35214.28571428572,89637.12310606061
2023-03-03,0.0,55000.0,55000.0,55000.0,49026.75927913677,177450.0600801704,1.0,40459.42857142857,76360.09090909091,42000.0,55692.0,55000.0,49026.75927913677,177450.0600801704,1.0,40459.42857142857,76360.09090909091,-72.3715172274459,-47.01495494603746,-72.3715172274459,-47.01495494603746,40459.42857142857,89621.45454545454
2023-03-06,0.0,26000.0,26000.0,26000.0,55036.508651525786,174834.50306091577,1.0,46743.2,75731.85294117648,46000.0,55346.0,26000.0,55036.508651525786,174834.50306091577,1.0,46743.2,75731.85294117648,-68.52079670318278,-38.278018845904846,-68.52079670318278,-38.278018845904846,43601.31428571428,89578.41148325359
2023-03-16,0.0,78000.0,78000.0,78000.0,52129.68263795839,173346.66332357127,1.0,43286.0,74310.94285714286,44000.0,55000.0,78000.0,52129.68263795839,173346.66332357127,1.0,43286.0,74310.94285714286,-69.92749578302964,-41.75016715477013,-69.92749578302964,-41.75016715477013,43286.0,89535.36842105263
2023-03-24,0.0,63000.0,63000.0,63000.0,58104.77636830947,170570.49141190562,1.0,48245.142857142855,74413.41666666667,46000.0,55346.0,63000.0,58104.77636830947,170570.49141190562,1.0,48245.142857142855,74413.41666666667,-65.93503607374035,-35.16606948279777,-65.93503607374035,-35.16606948279777,45014.6,89151.74942791762
2023-03-28,0.0,51000.0,51000.0,51000.0,60580.61541652407,168098.8538697676,1.0,55102.28571428572,74104.94594594595,55000.0,55692.0,51000.0,60580.61541652407,168098.8538697676,1.0,55102.28571428572,74104.94594594595,-63.96131560572202,-25.64290411266376,-63.96131560572202,-25.64290411266376,46743.2,88768.13043478261
2023-03-28,0.0,36795.0,36795.0,36795.0,59461.78444572674,165960.54677012964,1.0,54589.5,73496.92105263157,53000.0,55346.0,36795.0,59461.78444572674,165960.54677012964,1.0,54589.5,73496.92105263157,-64.17113247518598,-25.725460035382785,-64.17113247518598,-25.725460035382785,47494.171428571426,88617.4052173913
2023-03-29,0.0,30000.0,30000.0,30000.0,57700.42233654551,164280.97535125905,1.0,52612.333333333336,72555.84615384616,51000.0,55000.0,30000.0,57700.42233654551,164280.97535125905,1.0,52612.333333333336,72555.84615384616,-64.87699064777722,-27.48712044267934,-64.87699064777722,-27.48712044267934,48245.142857142855,88466.68
2023-03-30,0.0,32000.0,32000.0,32000.0,56049.98635779556,162872.27504984828,1.0,50351.1,71491.95,48500.0,53000.0,32000.0,56049.98635779556,162872.27504984828,1.0,50351.1,71491.95,-65.58653930471527,-29.570951694561415,-65.58653930471527,-29.570951694561415,49298.12142857142,88450.14
2023-04-03,0.0,105070.0,105070.0,105070.0,54612.85516263905,161424.0111692934,1.0,48682.818181818184,70528.73170731707,46000.0,51000.0,105070.0,54612.85516263905,161424.0111692934,1.0,48682.818181818184,70528.73170731707,-66.16807204390193,-30.974487980523918,-66.16807204390193,-30.974487980523918,49516.95909090909,88433.6
