Last Rental Date,Bed,Last Rental Price,Dollar_Volume,Volume,VWAP_3M,VWAP_12M,Volume_all,VWAP_3M_all,VWAP_12M_all,Rolling_PV_3M,Rolling_V_3M,Rolling_PV_12M,Rolling_V_12M,Rolling_PV_3M_all,Rolling_V_3M_all,Rolling_PV_12M_all,Rolling_V_12M_all
2024-11-11,2.0,550.0,550.0,550.0,529.931697124864,525.9982708636219,550.0,612.5139897015944,606.5492663760821,,,,,48439464.0,79246.0,158383796.0,261174.0
2024-11-13,2.0,580.0,580.0,580.0,530.270807599553,526.6695487117868,580.0,611.2543724604396,606.4301806458529,,,,,46847414.0,76206.0,158092375.0,260635.0
2024-11-14,2.0,500.0,500.0,500.0,535.7362122950058,526.9233935891522,500.0,614.7470540377398,606.5661749189479,,,,,47097414.0,76706.0,158239975.0,260815.0
2024-11-14,3.0,680.0,680.0,680.0,659.0147431082924,655.1248313744853,680.0,613.9990874247126,606.7134750685352,,,,,47559814.0,77386.0,158702375.0,261495.0
2024-11-14,3.0,690.0,690.0,690.0,661.2262260502724,655.6169785389576,690.0,614.5790453053523,606.9040517027095,,,,,48035914.0,78076.0,159178475.0,262185.0
2024-11-14,3.0,660.0,660.0,660.0,661.7963473466575,655.8247254768035,660.0,615.2455812285466,607.1227377615043,,,,,48471514.0,78736.0,159614075.0,262845.0
2024-11-15,2.0,395.0,395.0,395.0,535.1907378575571,526.8067400930684,395.0,615.6207325746799,607.2555118035344,,,,,47792139.0,77851.0,159002400.0,262010.0
2024-11-16,3.0,700.0,700.0,700.0,661.7629354075076,655.848717546884,700.0,613.8924227049107,606.8562268615701,,,,,47650114.0,77756.0,158963675.0,261695.0
2024-11-17,3.0,950.0,950.0,950.0,658.0418073227733,655.9126301493889,950.0,612.8159113123103,607.4387168268404,,,,,47515589.0,76981.0,159866175.0,262645.0
2024-11-18,3.0,600.0,600.0,600.0,664.4878293529058,658.3248890500613,600.0,617.2378768787104,608.6777779893011,,,,,46194389.0,74701.0,160226175.0,263245.0
2024-11-18,2.0,470.0,470.0,470.0,533.2423777682351,526.2931958977563,470.0,618.3905034738491,608.657999202264,,,,,46415289.0,75171.0,160447075.0,263715.0
2024-11-19,3.0,640.0,640.0,640.0,665.7459633054804,658.0242917761858,640.0,617.4627050325258,608.4108791687996,,,,,45785089.0,74051.0,160626275.0,263875.0
2024-11-19,2.0,430.0,430.0,430.0,533.9476216096465,526.1101657237008,430.0,618.2912992397132,608.7210800568452,,,,,45969989.0,74481.0,160811175.0,264305.0
2024-11-19,2.0,530.0,530.0,530.0,532.5949455503699,525.942760707838,530.0,617.2042400075187,608.4303172471198,,,,,46250889.0,75011.0,161092075.0,264835.0
2024-11-19,4.0,750.0,750.0,750.0,742.9721971939761,852.7047039380869,750.0,616.5880870805615,608.2733588838333,,,,,46813389.0,75761.0,161654575.0,265585.0
2024-11-20,3.0,660.0,660.0,660.0,667.0622900208845,657.9257462112798,660.0,617.9088053219995,608.6735884933261,,,,,47248989.0,76421.0,160995675.0,264435.0
2024-11-21,2.0,500.0,500.0,500.0,532.5520029974709,525.9614286086345,500.0,618.2723204354824,608.8289182596858,,,,,45878889.0,75131.0,160762650.0,264240.0
2024-11-22,2.0,495.0,495.0,495.0,532.051618655271,525.8492250775787,495.0,610.6519146557347,608.3963442325158,,,,,45115514.0,74206.0,161007675.0,264735.0
2024-11-23,2.0,495.0,495.0,495.0,531.4962146447823,525.7177924671212,495.0,607.9766326173086,608.1843163918636,,,,,45058039.0,74151.0,161252700.0,265230.0
2024-11-25,3.0,640.0,640.0,640.0,666.9239740051634,658.7687821375574,640.0,607.652479400143,607.9730799683293,,,,,43675514.0,71806.0,161662300.0,265870.0
2024-11-26,2.0,445.0,445.0,445.0,530.639518306185,525.5874750383531,445.0,608.2432387265688,608.0501748975063,,,,,43592639.0,71721.0,161860325.0,266315.0
2024-11-26,2.0,450.0,450.0,450.0,528.3898369120333,525.2812916225539,450.0,607.808577682966,607.7777256256688,,,,,43795139.0,72171.0,162062825.0,266765.0
2024-11-26,4.0,895.0,895.0,895.0,765.9146341463414,801.6442202716275,895.0,606.8246109933352,607.5115738571402,,,,,44596164.0,73066.0,162863850.0,267660.0
2024-11-26,3.0,520.0,520.0,520.0,666.9590390931925,658.4477484398333,520.0,610.3545287821969,608.4728760367631,,,,,44866564.0,73586.0,163134250.0,268180.0
2024-11-26,4.0,1000.0,1000.0,1000.0,745.3161141094835,805.1557535513155,1000.0,609.7160329410485,608.3013274666268,,,,,45866564.0,74586.0,164134250.0,269180.0
2024-11-27,2.0,499.0,499.0,499.0,527.2947348814107,524.9931617534489,499.0,614.9487035100422,609.7564826510142,,,,,44969144.0,73236.0,163306726.0,268234.0
2024-11-28,2.0,560.0,560.0,560.0,526.8114415338243,525.3453842444138,560.0,612.1058849508668,608.9878518673096,,,,,44664344.0,73016.0,163737926.0,268914.0
2024-11-28,2.0,550.0,550.0,550.0,526.4674294953516,524.8833094780348,550.0,614.0305860505762,608.8218719476279,,,,,44350744.0,72456.0,163424326.0,268354.0
2024-11-29,4.0,800.0,800.0,800.0,779.3420173680695,813.0142776478181,800.0,611.7062561630328,608.8858371077743,,,,,45304344.0,73816.0,163412501.0,268029.0
2024-11-29,4.0,895.0,895.0,895.0,781.3367531683766,812.6074861295616,895.0,613.7469383331527,609.6821649896093,,,,,46105369.0,74711.0,164213526.0,268924.0
2024-11-29,2.0,470.0,470.0,470.0,527.3790965456155,525.5088039881098,470.0,617.1162077873405,610.6317249483126,,,,,46326269.0,75181.0,164434426.0,269394.0
2024-11-29,2.0,490.0,490.0,490.0,526.5670711511247,525.5260445612086,490.0,616.196499115468,610.386370891705,,,,,46566369.0,75671.0,164674526.0,269884.0
2024-11-29,3.0,530.0,530.0,530.0,664.538734401723,657.8291098450671,530.0,615.3793262940889,610.1677980169258,,,,,46847269.0,76201.0,164955426.0,270414.0
2024-11-29,3.0,680.0,680.0,680.0,659.1943009498417,656.6004481871181,680.0,614.7854883794176,610.0106725243515,,,,,47309669.0,76881.0,165417826.0,271094.0
2024-11-29,2.0,550.0,550.0,550.0,526.0353995430403,525.3800650744666,550.0,615.3623001781975,610.186230606358,,,,,47612169.0,77431.0,165720326.0,271644.0
2024-11-29,2.0,485.0,485.0,485.0,526.4202213074071,525.4930967127999,485.0,614.8980253386886,610.0643710150049,,,,,47847394.0,77916.0,165955551.0,272129.0
2024-11-30,2.0,535.0,535.0,535.0,525.8418931368033,525.3298221693839,535.0,614.0894553108476,609.8414759176713,,,,,47785519.0,77861.0,165697776.0,271624.0
2024-12-02,2.0,560.0,560.0,560.0,525.9808057611068,525.3925762660923,560.0,613.7285547321509,610.026271610756,,,,,46266819.0,74851.0,165834976.0,271764.0
2024-12-03,2.0,595.0,595.0,595.0,527.980192802455,525.9233142647475,595.0,618.118916246944,610.2168646325488,,,,,45979944.0,74316.0,165262401.0,271019.0
2024-12-03,3.0,380.0,380.0,380.0,659.655369072837,656.7389094832837,380.0,618.7085419021475,609.7816057176803,,,,,46124344.0,74696.0,165406801.0,271399.0
2024-12-03,2.0,500.0,500.0,500.0,527.8413288785224,526.1555396247177,500.0,617.49416300739,609.4598764181151,,,,,46374344.0,75196.0,165656801.0,271899.0
2024-12-04,3.0,700.0,700.0,700.0,657.5168170631665,655.8268313413936,700.0,616.7129102611841,609.2585886671154,,,,,46572744.0,75356.0,164541801.0,269819.0
2024-12-05,2.0,470.0,470.0,470.0,527.4093589027493,526.0469770800993,470.0,618.0363076596423,609.8228849710362,,,,,46468744.0,75256.0,162835495.0,267585.0
2024-12-06,3.0,810.0,810.0,810.0,661.0573944236099,655.7500632453133,810.0,616.7607309761621,608.5433258762118,,,,,47771069.0,77201.0,163867420.0,269010.0
2024-12-06,2.0,535.0,535.0,535.0,526.5841081477856,526.4760506346059,535.0,617.4756032741575,608.5374553880075,,,,,46754969.0,75791.0,162851320.0,267600.0
2024-12-06,3.0,600.0,600.0,600.0,660.5590011424841,655.726541508183,600.0,616.8934174242324,608.5624813153961,,,,,47114969.0,76391.0,163211320.0,268200.0
2024-12-09,3.0,670.0,670.0,670.0,664.890389197776,656.8323501641503,670.0,618.7882151785599,609.1499200773205,,,,,47689069.0,76841.0,163753720.0,268620.0
2024-12-09,2.0,420.0,420.0,420.0,526.7195991694502,526.5423714634677,420.0,620.6200986452545,609.6110490655946,,,,,47865469.0,77261.0,163930120.0,269040.0
2024-12-09,3.0,630.0,630.0,630.0,664.9968890962824,656.9083306778741,630.0,619.5295038894138,609.3150460898007,,,,,48262369.0,77891.0,164327020.0,269670.0
2024-12-09,4.0,840.0,840.0,840.0,792.4183006535948,815.3913322511231,840.0,619.6141916267604,609.3633700448696,,,,,48967969.0,78731.0,165032620.0,270510.0
2024-12-10,3.0,825.0,825.0,825.0,664.3241800152555,656.763120701027,825.0,621.9655408924058,610.0795534361022,,,,,48040569.0,77071.0,164990745.0,270485.0
2024-12-10,3.0,520.0,520.0,520.0,665.2005597014926,657.9436751497007,520.0,623.3287358409779,609.9811264949997,,,,,48310969.0,77591.0,165261145.0,271005.0
2024-12-10,2.0,530.0,530.0,530.0,525.701817847399,526.2383798807849,530.0,622.6362464718846,609.8084721684102,,,,,48591869.0,78121.0,165542045.0,271535.0
2024-12-12,2.0,475.0,475.0,475.0,525.8454494487012,526.2549967494041,475.0,622.0077699978239,609.6526967057654,,,,,47877244.0,76926.0,165099645.0,270855.0
2024-12-12,3.0,750.0,750.0,750.0,662.890146878825,657.3362407695955,750.0,622.3805215401815,609.5499252367503,,,,,48439744.0,77676.0,165662145.0,271605.0
2024-12-13,2.0,530.0,530.0,530.0,525.8454494487012,526.0528753953824,530.0,623.6127503990937,609.937758877782,,,,,48407044.0,77646.0,165606645.0,271555.0
2024-12-13,2.0,620.0,620.0,620.0,525.3178077066966,525.8103784789415,620.0,623.4325528681452,609.8456850361805,,,,,48791444.0,78266.0,165991045.0,272175.0
2024-12-13,2.0,540.0,540.0,540.0,527.11322485931,526.2929112648009,540.0,623.4053612040989,609.8688160191053,,,,,49083044.0,78806.0,166282645.0,272715.0
2024-12-13,2.0,495.0,495.0,495.0,527.3226019978337,526.3538000871976,495.0,622.833845138695,609.7304695377959,,,,,49328069.0,79301.0,166527670.0,273210.0
2024-12-14,3.0,660.0,660.0,660.0,667.3220102373197,658.7017411180884,660.0,622.035901186618,609.5226016617254,,,,,49461169.0,79411.0,166963270.0,273870.0
2024-12-15,2.0,540.0,540.0,540.0,527.3896649266571,526.3808902444991,540.0,622.8566823577569,609.5429435557337,,,,,48984044.0,78716.0,167568470.0,274970.0
2024-12-15,2.0,560.0,560.0,560.0,526.8482701372625,526.2266463484573,560.0,622.8503481885381,609.6442472706028,,,,,48692444.0,78176.0,167276870.0,274430.0
2024-12-16,2.0,470.0,470.0,470.0,527.5851683844851,526.4406047516198,470.0,622.2882768433356,609.406371604175,,,,,47636843.0,76397.0,167789370.0,275440.0
2024-12-16,3.0,519.0,519.0,519.0,669.1675684031535,658.7089815198195,519.0,623.543372121942,609.1684940458902,,,,,47906204.0,76916.0,168058731.0,275959.0
2024-12-17,3.0,680.0,680.0,680.0,670.8517787860853,658.0989550907775,680.0,622.8379530916844,608.9989128819861,,,,,48119603.0,77097.0,167928231.0,275869.0
2024-12-18,3.0,620.0,620.0,620.0,671.0518427992539,658.2235364976326,620.0,624.1436502068823,608.7245431708528,,,,,48081503.0,77067.0,168144531.0,276079.0
2024-12-19,2.0,550.0,550.0,550.0,526.640899383009,526.2260329375223,550.0,623.8922366252741,609.044987123251,,,,,48047603.0,77037.0,168447031.0,276629.0
2024-12-19,2.0,550.0,550.0,550.0,527.4299380979178,526.716695753345,550.0,623.6951464880513,608.927592551757,,,,,48350103.0,77587.0,168749531.0,277179.0
2024-12-20,4.0,640.0,640.0,640.0,796.4071856287425,821.6476789052866,640.0,623.172735123152,608.8106638670317,,,,,47712303.0,76807.0,169159131.0,277819.0
2024-12-20,2.0,495.0,495.0,495.0,527.7917115961881,526.8197043066973,495.0,621.1973257645787,608.8825134350062,,,,,47957328.0,77302.0,169404156.0,278314.0
2024-12-20,2.0,540.0,540.0,540.0,519.2485423169798,526.6935094901974,540.0,620.3892266694264,608.6799657940312,,,,,48248928.0,77842.0,169695756.0,278854.0
2024-12-20,3.0,720.0,720.0,720.0,670.4734097347412,658.0263144754581,720.0,619.831556229285,608.5469672301634,,,,,48767328.0,78562.0,170214156.0,279574.0
2024-12-22,2.0,490.0,490.0,490.0,519.5733665719752,526.7508316514164,490.0,620.7495735851938,608.8339974389608,,,,,48164028.0,77772.0,170454256.0,280064.0
2024-12-23,2.0,495.0,495.0,495.0,518.9924545823901,526.6077334456426,495.0,619.2977935503781,608.6260854661791,,,,,47848312.0,77208.0,170699281.0,280559.0
2024-12-24,2.0,550.0,550.0,550.0,518.3137428453414,526.4838924155836,550.0,619.7325665734121,608.4256110123005,,,,,47363512.0,76508.0,171001781.0,281109.0
2024-12-27,2.0,520.0,520.0,520.0,516.9801109080207,526.3145519916737,520.0,621.2883886064714,608.2063305686909,,,,,46468162.0,74878.0,171206181.0,281569.0
2024-12-27,2.0,520.0,520.0,520.0,517.9584932396529,526.5858237185549,520.0,619.0661368745752,608.3112991757646,,,,,46197762.0,74358.0,170935781.0,281049.0
2024-12-29,2.0,610.0,610.0,610.0,517.0279886581908,526.2887677859095,610.0,620.5849782312562,608.0434316277715,,,,,46110462.0,74028.0,171578281.0,282179.0
2024-12-30,3.0,700.0,700.0,700.0,673.2978464299449,658.395443490346,700.0,622.8786675312044,608.0476612363075,,,,,46092362.0,73738.0,172068281.0,282879.0
2024-12-31,2.0,540.0,540.0,540.0,519.5874988262543,526.6878350708827,540.0,625.0828880631425,608.2752024717282,,,,,45238962.0,72778.0,171937381.0,282769.0
